K,cluster,representative_source,phase,parameter,unit,n_cluster,n_valid,n_missing,median,std,p05,p95,width90,minimum,maximum,range,skewness,error95,error_max,angle_origin_deg,angle_resultant
17,10,15482,backward,w,deg,12439,12439.0,0.0,-0.44119668257741296,3.972647080487687,-5.547206341446525,6.297011633327274,11.844217974773798,-18.56043419120425,29.419547223400457,47.97998141460471,1.1732138507007766,6.855159492351185,29.961766480954765,190.05718223827276,0.9976049321074232
17,11,154309,backward,w,deg,27447,27447.0,0.0,1.731217278177212,5.430399636869203,-9.874920210366133,6.299577232583345,16.174497442949477,-15.675550133364482,9.731598267931531,25.407148401296013,-0.5769334439380768,15.34124697740623,21.141876900404583,27.32619112592609,0.9955157709957182
17,12,34080,backward,w,deg,3336,3336.0,0.0,-2.1581659456754068,9.172680223841418,-9.566319504958884,17.459114529058482,27.025434034017366,-29.541194182121444,19.235018502503806,48.77621268462525,0.16777776806553954,23.531887003551716,25.30779097699704,200.99359983412037,0.9872755389399526
17,13,161766,backward,w,deg,26156,26156.0,0.0,-0.8299056861136762,4.626697343224699,-5.589842336618311,12.6763658380452,18.26620817466351,-11.272451015001394,13.765292706533643,25.037743721535037,1.5347770762546742,11.872967916912899,12.952429444028468,23.190879906418125,0.9967490496501117
17,14,168732,backward,w,deg,14242,14242.0,0.0,0.5840082429566706,3.3787253640463137,-6.428474263418051,3.721421190244726,10.149895453662777,-13.978565771578644,9.089780030655561,23.068345802234205,-0.7009937259077904,8.693915535773408,16.244007043934005,27.973355938884826,0.9982632091948962
17,15,73397,backward,w,deg,5239,5239.0,0.0,-1.2120270802182347,8.465708555240735,-10.436945751979763,12.81920787944078,23.256153631420545,-14.81019720299443,27.250395724267577,42.06059292726201,0.9715515789811544,13.748080958392718,28.1727470996467,192.80089811160238,0.989163271753072
17,16,41395,backward,w,deg,9308,9308.0,0.0,-1.9960028519223698,6.5092517706127255,-7.151326083541046,11.344195291906994,18.49552137544804,-33.790164571218895,15.064915984336892,48.85508055555579,-0.3221689742178275,13.967208208962813,31.54491453034595,205.28972593623536,0.9935872836742045
17,0,128398,forward,a,km,31228,31222.0,6.0,1327504.3356648288,347974.493345403,987468.6574971549,2044547.840255971,1057079.182758816,228551.3064216777,2668615.3451139363,2440064.0386922588,0.4556277015846028,637646.7105698084,1233948.0823251852,nan,nan
17,1,34371,forward,a,km,5403,5403.0,0.0,209866.2524803023,8008.3177438370585,202318.82801972955,223491.60839324223,21172.78037351268,195882.21134847766,247163.53049068723,51281.31914220957,1.1694845720564673,12285.529211397621,33161.37594642193,nan,nan
17,2,49166,forward,a,km,7431,7430.0,1.0,845875.2998813855,44007.359739512096,800892.6984833602,918786.987311384,117894.28882802371,239364.67893893667,1108417.1924924592,869052.5135535225,-3.519939862198612,73884.72774408634,606115.3499099124,nan,nan
17,3,208293,forward,a,km,6000,5989.0,11.0,236267.11787790255,18551.507950016672,205589.64856057678,243598.35533958088,38008.706779004104,195340.65909395,1081874.3021281925,886533.6430342426,26.166014889484597,29072.388849426057,847238.1869694683,nan,nan
17,4,48796,forward,a,km,7237,7237.0,0.0,1305086.6958358525,490342.88340284623,1015039.2363355125,1722958.561699311,707919.3253637985,237157.75782422518,4471536.462547023,4234378.7047227975,3.8010235910473775,605913.9270253931,3082296.1398672536,nan,nan
17,5,122456,forward,a,km,16862,16861.0,1.0,211909.83028954256,10601.650332277648,205660.10328501754,224755.17001848234,19095.066733464802,204045.2463851857,773830.6282871666,569785.3819019808,26.69026682501766,10385.32774342806,559460.7860121123,nan,nan
17,6,28932,forward,a,km,2744,2738.0,6.0,794560.1182083332,497035.42700838443,228454.40597908423,1444406.21940045,1215951.8134213656,202594.76157731726,4542129.34205336,4339534.580476043,2.6874806298752354,716603.3511157043,3604806.7969967695,nan,nan
17,7,5959,forward,a,km,5279,5279.0,0.0,225478.57770781376,8420.487492283746,206041.69148400723,235154.12403598055,29112.432551973325,202984.8776019382,247111.6600185634,44126.78241662518,-0.5621320898125993,25062.347650455325,28119.161532524362,nan,nan
17,8,81619,forward,a,km,8173,8171.0,2.0,920435.9347150639,62716.545322161575,857809.6211171013,1032192.8385207064,174383.21740360511,214619.0240249107,1418611.5381573592,1203992.5141324485,-0.11043464776320756,118748.10437049373,706966.0576793228,nan,nan
17,9,219846,forward,a,km,5600,5593.0,7.0,243615.25532133775,496228.3006211119,221355.3653371265,1667890.336325451,1446534.9709883246,195377.17579480895,3016504.2780631515,2821127.1022683424,1.4332892116387719,1421173.296567207,2769787.2383049075,nan,nan
17,10,15482,forward,a,km,12439,12437.0,2.0,206936.66091486238,8017.266030672296,198941.5443461291,222207.11594394007,23265.57159781095,195549.0617714774,246639.0148957864,51089.95312430899,0.7875328007952973,13282.442209783849,37713.4211124616,nan,nan
17,11,154309,forward,a,km,27447,27440.0,7.0,228972.85444462718,19890.72209392046,216632.5005743658,237043.86410147525,20411.36352710944,195539.22648875497,1509414.0464288418,1313874.819940087,31.11423656439737,13288.818432701813,1279738.0858081449,nan,nan
17,12,34080,forward,a,km,3336,3333.0,3.0,225857.42545614173,18590.15473345839,204320.9761526622,245057.54665634537,40736.57050368318,195326.61744873645,951117.7636372395,755791.146188503,17.800960771472226,29515.096699878428,735575.3136807726,nan,nan
17,13,161766,forward,a,km,26156,26146.0,10.0,1785041.7757987366,653871.0004176797,942013.9970964862,2931011.5939311204,1988997.5968346342,241146.92226668732,4551570.686189632,4310423.763922945,0.25848785996641227,1501068.1343807392,3121627.2266392508,nan,nan
17,14,168732,forward,a,km,14242,14242.0,0.0,216046.0123289486,5829.428186621286,209263.61942618346,224527.9139215368,15264.29449535333,195295.28420885096,246490.23409832738,51194.94988947641,0.9900299208873381,10308.67682531773,28875.678359805897,nan,nan
17,15,73397,forward,a,km,5239,5236.0,3.0,226504.91926026848,27528.22231407708,209934.22994582332,234552.76021794864,24618.530272125325,195418.969150906,1557141.0814134842,1361722.1122625782,41.572781030431344,16026.111501603482,1332353.8624040398,nan,nan
17,16,41395,forward,a,km,9308,9301.0,7.0,1126914.9113044506,498113.3672766791,937133.4889749475,1958967.9895767854,1021834.5006018379,203840.789659866,4532888.747886615,4329047.958226749,3.8011246316116707,876583.9586755503,3419848.254859494,nan,nan
17,0,128398,forward,e,-,31228,31222.0,6.0,0.6400307585059049,0.09045610297368561,0.5107263849692155,0.767299518624349,0.25657313365513346,0.19467602866574538,0.8220376829880282,0.6273616543222827,-0.5698156338601895,0.16305942902934153,0.4791097853328117,nan,nan
17,1,34371,forward,e,-,5403,5403.0,0.0,0.46991697345712125,0.058755748073281405,0.3713945274749015,0.5234177849810641,0.15202325750616258,0.16949320295763892,0.5688579777800702,0.39936477482243127,-1.34292970381722,0.0876171285602864,0.2706799965550346,nan,nan
17,2,49166,forward,e,-,7431,7430.0,1.0,0.4208875699466307,0.028613553982181145,0.38383915477301045,0.47123151397923246,0.08739235920622201,0.19577492245078365,0.5671631892703867,0.371388266819603,-0.25597175648966075,0.053803644315502,0.22443765763364965,nan,nan
17,3,208293,forward,e,-,6000,5989.0,11.0,0.2728860816020836,0.08841401262401201,0.20641617703047074,0.5002786912641218,0.29386251423365106,0.1698141830836259,0.572619520313711,0.4028053372300851,0.9403305132529145,0.2136500892935446,0.2859909183431338,nan,nan
17,4,48796,forward,e,-,7237,7237.0,0.0,0.6333725495753666,0.08201024023441075,0.5239727053249771,0.7234570759708426,0.19948437064586555,0.16990241824138758,0.8937718730301397,0.7238694547887521,-0.4039354761117745,0.1728746161472254,0.4861272236825744,nan,nan
17,5,122456,forward,e,-,16862,16861.0,1.0,0.4554323829799489,0.056214610834357866,0.3623600943010545,0.49986114404637905,0.13750104974532457,0.17049289640178886,0.5112590529177172,0.34076615651592834,-1.9551350064191835,0.07550976323973307,0.26737696113899867,nan,nan
17,6,28932,forward,e,-,2744,2738.0,6.0,0.38315519077708937,0.13872637575775124,0.19225581708978848,0.6694962251199348,0.47724040803014633,0.17222573043226008,0.8954250633070769,0.7231993328748169,0.8158677709607658,0.2935892915747074,0.4120347891660623,nan,nan
17,7,5959,forward,e,-,5279,5279.0,0.0,0.3563434498008869,0.06265697733385049,0.2821028650082715,0.49712984456929293,0.21502697956102146,0.17020378480203383,0.5187309825188852,0.34852719771685137,0.43069595278674,0.1841072299079099,0.20570836785750213,nan,nan
17,8,81619,forward,e,-,8173,8171.0,2.0,0.4722944957964248,0.03497722815759091,0.42998202679133457,0.5326981855306575,0.10271615873932294,0.21530385870088578,0.6639248231250512,0.44862096442416544,0.17227802591192368,0.0651297042201393,0.258185632104744,nan,nan
17,9,219846,forward,e,-,5600,5593.0,7.0,0.2652889553141796,0.17649045886402456,0.1747544027636442,0.7143112347727643,0.5395568320091201,0.17112378451425372,0.8425759630388887,0.671452178524635,0.9447755470767861,0.5399872251156678,0.6682519533817922,nan,nan
17,10,15482,forward,e,-,12439,12437.0,2.0,0.4904910417532889,0.05791403144849785,0.3803930806442968,0.5472128353936623,0.1668197547493655,0.17440121974359496,0.5711935451900068,0.3967923254464118,-0.8811207648149029,0.0959031283760485,0.30189498927675035,nan,nan
17,11,154309,forward,e,-,27447,27440.0,7.0,0.33089718130807544,0.04656790263520083,0.266191172022938,0.4218895295480925,0.15569835752515448,0.17006665311222163,0.6839207812347965,0.5138541281225748,0.4800840883335374,0.09847513168934274,0.3586176435022686,nan,nan
17,12,34080,forward,e,-,3336,3333.0,3.0,0.35427963398065154,0.1055478308611446,0.19238215777327283,0.5092691413814603,0.31688698360818746,0.16857236846964585,0.572716237374,0.40414386890435416,-0.04366535065988845,0.2369139356946798,0.26072372499830687,nan,nan
