# r0x r0y r0z v0x v0y v0z t0_days Cj DE DV Emax h_perigeo h_min_periluneo
-8.806277514322292991e+05 -1.309117090342253214e+05 0.000000000000000000e+00 1.056943839296593524e+00 -3.550031124790477555e-01 0.000000000000000000e+00 -8.605025095085998764e+05 1.969999999999999973e+00 1.014209198699768333e+00 1.655882337098441681e+00 1.883903898232945628e-01 4.720121328254908804e+02 2.195382686002542869e+03
-8.768870395801251289e+05 -1.275078471592895803e+05 0.000000000000000000e+00 1.050041760744229835e+00 -3.607180278097200099e-01 0.000000000000000000e+00 -8.605025095085998764e+05 1.979999999999999982e+00 1.015703040323296280e+00 3.123594846103523892e+00 1.810383256051408540e-01 2.195853470801021103e+02 2.180919244683805118e+03
7.684210056506366236e+05 -4.410335905870866845e+05 0.000000000000000000e+00 -6.262293657107121936e-01 1.013950097827304386e+00 0.000000000000000000e+00 -4.115446784606347210e+05 2.069999999999999840e+00 1.141992984940042977e+00 1.610027504347533167e+00 2.609804742748348949e-01 2.853869490344004589e+02 2.338441062858059013e+03
7.661963146486922633e+05 -4.410793879038876621e+05 0.000000000000000000e+00 -6.203640231066506194e-01 1.013753664700770551e+00 0.000000000000000000e+00 -4.115446784606347210e+05 2.080000000000000071e+00 1.139022897751503338e+00 2.778083317063691382e+00 2.562293586276271351e-01 5.341981163491036568e+02 2.493667505189835083e+03
-8.883994967727509793e+05 -2.247882695699883043e+05 0.000000000000000000e+00 1.049613641785677842e+00 -2.556332961500914491e-01 0.000000000000000000e+00 -8.979156620959301945e+05 2.080000000000000071e+00 1.043642619858024867e+00 1.600754928788539644e+00 1.616583854204969306e-01 5.907918177382534850e+02 2.129536895256249409e+03
7.866436150028055999e+05 -4.788676193549198797e+05 0.000000000000000000e+00 -5.983793451108856409e-01 1.004137149709089849e+00 0.000000000000000000e+00 -4.489578310479650972e+05 2.089999999999999858e+00 1.134194634779286615e+00 2.147330583976407858e+00 2.496736079899483096e-01 7.882278327439344139e+02 2.671501104975170165e+03
-8.845296863393983804e+05 -2.206181124074818217e+05 0.000000000000000000e+00 1.042708762159489932e+00 -2.623438639779065440e-01 0.000000000000000000e+00 -8.979156620959301945e+05 2.089999999999999858e+00 1.044288815645130652e+00 3.036932632773779339e+00 1.539159381842338803e-01 3.693629473243172470e+02 1.937373749414232179e+03
7.645696918258308433e+05 -4.493869183600342367e+05 0.000000000000000000e+00 -5.402653257238609896e-01 9.474438383870866787e-01 0.000000000000000000e+00 -4.489578310479650972e+05 2.180000000000000160e+00 1.083948877540509503e+00 2.235270430920399676e+00 1.451603212778893592e-01 2.927116726003196163e+02 2.310821717826238000e+03
7.816648450329538900e+05 -4.848344973378583090e+05 0.000000000000000000e+00 -5.180319533881283522e-01 9.379165628064857207e-01 0.000000000000000000e+00 -4.863709836352955317e+05 2.189999999999999947e+00 1.079326658751592838e+00 1.777723355295415253e+00 1.391935773147313926e-01 5.689849995317763387e+02 2.356631676959337710e+03
-8.412002135459685232e+05 -3.090511278656925424e+05 0.000000000000000000e+00 1.034510935983828261e+00 -1.794922864337465951e-01 0.000000000000000000e+00 -8.979156620959301945e+05 2.200000000000000178e+00 1.062032951847703854e+00 2.871085390246344460e+00 1.189059787008208552e-01 7.340344364744423729e+02 1.923588241456112200e+03
-8.374123657460347749e+05 -3.042568052732505603e+05 0.000000000000000000e+00 1.027634618323676197e+00 -1.873647507583994787e-01 0.000000000000000000e+00 -8.979156620959301945e+05 2.209999999999999964e+00 1.060327401921354440e+00 2.314218130577042842e+00 1.106971096518972048e-01 6.432624020410803496e+02 2.136273323446347604e+03
-8.714457077931122622e+05 -2.920052236148142256e+05 0.000000000000000000e+00 1.002959275719314203e+00 -2.013398073126784760e-01 0.000000000000000000e+00 -9.353288146832606290e+05 2.220000000000000195e+00 1.056872065701217167e+00 1.764841584263857399e+00 1.010941606929175174e-01 5.780094664682328585e+02 2.044115842777641319e+03
-8.673278336528287036e+05 -2.868407901637198520e+05 0.000000000000000000e+00 9.956583907403109279e-01 -2.093508124695332984e-01 0.000000000000000000e+00 -9.353288146832606290e+05 2.229999999999999982e+00 1.054464352810584593e+00 2.641003663930967527e+00 9.286029699315402619e-02 5.392880397005892519e+02 1.749730188057569421e+03
-8.631744428061483195e+05 -2.816376348031919915e+05 0.000000000000000000e+00 9.882544363154370792e-01 -2.174301751669796001e-01 0.000000000000000000e+00 -9.353288146832606290e+05 2.240000000000000213e+00 1.051593991338293232e+00 1.650830681321434845e+00 8.460994277624547810e-02 5.282545719432955593e+02 1.462261819932402886e+03
-8.589846390354130417e+05 -2.763950751994844759e+05 0.000000000000000000e+00 9.807443121937822195e-01 -2.255789129043174190e-01 0.000000000000000000e+00 -9.353288146832606290e+05 2.250000000000000000e+00 1.048348321258913973e+00 1.926205949389063754e+00 7.634283810436655326e-02 5.462334979726101665e+02 1.187510568427190265e+03
7.767084454206718365e+05 -4.884703379423237056e+05 0.000000000000000000e+00 -4.479132258081861551e-01 8.761063175858202490e-01 0.000000000000000000e+00 -5.237841362226260244e+05 2.260000000000000231e+00 1.027678109145381047e+00 1.588138239740298552e+00 4.750049048539841529e-02 3.379498498566408671e+02 2.906518863550219521e+03
-8.547574914493438555e+05 -2.711124117451368948e+05 0.000000000000000000e+00 9.731247891251730842e-01 -2.337980544190079724e-01 0.000000000000000000e+00 -9.353288146832606290e+05 2.260000000000000231e+00 1.044655910868567350e+00 2.138373121879706851e+00 6.805871666301802070e-02 5.947424103616094726e+02 9.344341130528532631e+02
7.735293008089726791e+05 -4.888213481199920643e+05 0.000000000000000000e+00 -4.411998664526327607e-01 8.762375704667265675e-01 0.000000000000000000e+00 -5.237841362226260244e+05 2.270000000000000018e+00 1.024697001726540435e+00 2.496646936427463714e+00 4.353699625607618945e-02 6.460718791975095883e+02 2.765083664597499137e+03
-8.504920333449067548e+05 -2.657889264746808331e+05 0.000000000000000000e+00 9.653925020745324215e-01 -2.420886384945451497e-01 0.000000000000000000e+00 -9.353288146832606290e+05 2.270000000000000018e+00 1.040495467924930750e+00 2.178601602622868505e+00 5.975730564028829128e-02 6.755186177363966635e+02 7.163538886781097972e+02
-8.816709532422154443e+05 -2.509534095161827281e+05 0.000000000000000000e+00 9.395018236932670685e-01 -2.556927484293514685e-01 0.000000000000000000e+00 -9.727419672705910634e+05 2.280000000000000249e+00 1.034490131063287022e+00 2.027821357840817740e+00 5.008087188138760082e-02 7.905468825677617133e+02 5.515310520078352283e+02
6.735847294993185205e+05 -5.671505995520915603e+05 0.000000000000000000e+00 -4.114675270003051444e-01 1.234645666912495887e+00 0.000000000000000000e+00 -4.115446784606347210e+05 2.300000000000000266e+00 1.400382213154254485e+00 1.517295081322211914e+00 3.987556163753230298e-01 3.081136688273300024e+02 1.114238422612396562e+03
6.920796893141290639e+05 -5.862854063645210117e+05 0.000000000000000000e+00 -3.968160041472702515e-01 1.173456146482537932e+00 0.000000000000000000e+00 -4.489578310479650972e+05 2.330000000000000071e+00 1.346098910269185600e+00 2.067267346593609112e+00 3.304415050054314018e-01 4.344353882311943380e+02 1.378267569321497774e+02
6.960159606853739824e+05 -5.600516872273799963e+05 0.000000000000000000e+00 -3.984414636591920300e-01 1.126305307164753078e+00 0.000000000000000000e+00 -4.489578310479650972e+05 2.350000000000000089e+00 1.295517038475787919e+00 1.881426485888230360e+00 2.699437685914728990e-01 4.766415432832054648e+02 1.316204274629302233e+02
7.154645552473628195e+05 -5.743031854885572102e+05 0.000000000000000000e+00 -3.876959433123712828e-01 1.068858942114437882e+00 0.000000000000000000e+00 -4.863709836352955317e+05 2.359999999999999876e+00 1.243124966448500457e+00 1.930957412355376768e+00 2.126149370321880894e-01 4.997762477632022637e+02 3.150893906316217681e+02
