K,cluster,representative_source,phase,parameter,unit,n_cluster,n_valid,n_missing,median,std,p05,p95,width90,minimum,maximum,range,skewness,error95,error_max,angle_origin_deg,angle_resultant
10,6,32694,backward,e,-,5549,5549.0,0.0,0.3369034383087707,0.09757308346200881,0.19153111388344587,0.49641589379506185,0.304884779911616,0.1685914010438332,0.5728380058839121,0.4042466048400789,0.10026939195663083,0.17901651174889996,0.20241397872000882,nan,nan
10,7,16324,backward,e,-,15123,15123.0,0.0,0.3815436335875631,0.06096849344365194,0.29814262945881403,0.49098365746990874,0.1928410280110947,0.16819393098549065,0.5264969803318068,0.3583030493463162,0.19833833996034259,0.10460737215551459,0.225033621859853,nan,nan
10,8,57507,backward,e,-,14674,14674.0,0.0,0.4508926895130776,0.03232880823911984,0.40100682370727586,0.49872946426781334,0.09772264056053748,0.26042650390703437,0.5729713754320799,0.3125448715250455,-0.5056561541974587,0.054468992250291316,0.186147740266925,nan,nan
10,9,221423,backward,e,-,8940,8940.0,0.0,0.4945398780592386,0.11235264802703404,0.3618036156695838,0.7216780093528442,0.3598743936832604,0.35377803044103806,0.8953605839444655,0.5415825535034274,0.7434248244173405,0.24470314655313422,0.4183857211447555,nan,nan
10,0,147032,backward,w,deg,56047,56047.0,0.0,-0.6626052228598667,5.081901109936601,-6.656138642158586,11.58824241706646,18.24438105922505,-10.786086327529375,15.565409696228784,26.35149602375816,1.0159922066203901,14.113933110772912,18.091100389935207,21.37375814138917,0.9960771402704782
10,1,33467,backward,w,deg,11708,11708.0,0.0,-1.458022470266215,8.969531725203788,-10.845222159315552,18.37747801398999,29.22270017330554,-16.03509858652822,27.76546306067428,43.8005616472025,0.8742970827349374,25.83504506035641,35.2230301070407,192.10907216390578,0.9878276705984107
10,2,52405,backward,w,deg,8936,8936.0,0.0,0.9790760770221709,8.04898443656916,-16.94853482323257,11.003781647764718,27.95231647099729,-35.24500028638249,13.456266588777453,48.701266875159945,-2.342764652988766,20.256847283756095,38.553312746906016,206.79080188148515,0.990298379527128
10,3,156649,backward,w,deg,34130,34130.0,0.0,1.5255731351492585,5.403286859611105,-9.856891037943154,7.200304138574465,17.057195176517617,-16.120686397311175,9.481846609760225,25.6025330070714,-0.5483269567062159,14.879152917488993,21.142948276857,27.575942784097407,0.9955606251701321
10,4,40474,backward,w,deg,10599,10599.0,0.0,-1.778569059467543,6.8194407238148,-7.865191659049546,11.455416704445293,19.320608363494838,-34.00868192846184,14.846398627093947,48.85508055555579,-0.4747092060068809,14.69418131954658,31.300012747712714,205.5082432934783,0.9929628464212801
10,5,138247,backward,w,deg,28418,28418.0,0.0,0.16715612938756408,2.6965731870060976,-3.9951798024952536,3.6099737629058786,7.605153565401132,-16.912478818514614,9.532541867861312,26.445020686375926,-1.057612562872863,6.051008141197831,18.856439527712354,27.52894934987279,0.9988941760398763
10,6,32694,backward,w,deg,5549,5549.0,0.0,-2.928603560984982,9.671995678885297,-11.144551458750517,16.47360070423586,27.618152162986377,-31.129784027794187,17.646428656831063,48.77621268462525,0.039787367522688556,22.211604142294817,25.72267724320878,202.58218967979312,0.9858465650105357
10,7,16324,backward,w,deg,15123,15123.0,0.0,-0.6379608013660061,4.831227874970477,-6.15101983216312,6.952043774392797,13.103063606555917,-18.399931963171326,29.580049451433382,47.97998141460471,1.5673019346859116,8.540028495486512,31.142486891991126,189.89668001023983,0.9964623945541304
10,8,57507,backward,w,deg,14674,14674.0,0.0,-0.23089830949697898,5.267022521058448,-7.470168367023132,8.795434872303236,16.265603239326367,-27.905963943123993,18.367993984658057,46.27395792778205,0.11596251745412436,11.054214296493475,25.821164975095883,200.9797065752926,0.9957868963371879
10,9,221423,backward,w,deg,8940,8940.0,0.0,0.5218774266806321,7.135939651165134,-11.367458036163452,11.918123674848628,23.285581711012078,-13.046624972005503,13.401404296228037,26.44802926823354,0.031922741071973355,18.171524246062006,19.65480486744144,23.661731673312335,0.9922654670728162
10,0,147032,forward,eps,km^2/s^2,56047,56027.0,20.0,-0.135748111407634,0.09261707924246275,-0.21156021828147245,-0.07395650109322151,0.13760371718825093,-0.958884068777272,-0.04380055913553149,0.9150835096417405,-5.621537874922354,0.10202841817059682,0.8493522686663963,nan,nan
10,1,33467,forward,eps,km^2/s^2,11708,11705.0,3.0,-0.8950919905493135,0.07144091196913456,-0.9816120861256409,-0.852199294650575,0.1294127914750659,-1.0201739466041788,-0.11499580378777352,0.9051781428164053,6.791071563070591,0.09369232723090443,0.7736517739356641,nan,nan
10,2,52405,forward,eps,km^2/s^2,8936,8934.0,2.0,-0.2367190684391366,0.07565886459740971,-0.25524857519057415,-0.21795086624093118,0.03729770894964296,-0.9811627074953309,-0.17500889418263887,0.806153813312692,-7.35447772204496,0.02507231299403834,0.7402401207126427,nan,nan
10,3,156649,forward,eps,km^2/s^2,34130,34123.0,7.0,-0.8704404617823711,0.13291118187915935,-0.9262553810155596,-0.8119530322094406,0.114302348806119,-1.0207028886856082,-0.10542712702726975,0.9152757616583385,4.614884491915254,0.06853901932949132,0.7668646087354443,nan,nan
10,4,40474,forward,eps,km^2/s^2,10599,10587.0,12.0,-0.1757928457346687,0.09390226384581572,-0.21511599168548587,-0.0749134154145945,0.1402025762708914,-0.9752300854924874,-0.04389160369217371,0.9313384818003136,-5.469707088523235,0.11399746974306618,0.8012257996273775,nan,nan
10,5,138247,forward,eps,km^2/s^2,28418,28416.0,2.0,-0.9338082279484594,0.05298389730475877,-0.9674127551626835,-0.8753988500593106,0.09201390510337293,-1.020820045950525,-0.11420703314564817,0.9066130128048768,10.049737301184479,0.05533606264681218,0.812413430843482,nan,nan
10,6,32694,forward,eps,km^2/s^2,5549,5546.0,3.0,-0.8832487057618748,0.05199076009135616,-0.9742275696477406,-0.8147464550174849,0.15948111463025572,-1.0206562915180895,-0.20960742047084435,0.8110488710472451,0.18310385878332372,0.13001050234554792,0.7351495368921884,nan,nan
10,7,16324,forward,eps,km^2/s^2,15123,15122.0,1.0,-0.9579643899363486,0.03889221923961976,-1.0011579170697567,-0.8869587838352551,0.11419913323450159,-1.0194952570673936,-0.8073260955590305,0.21216916150836318,0.5673198719134815,0.06279520947555187,0.14240968069684024,nan,nan
10,8,57507,forward,eps,km^2/s^2,14674,14671.0,3.0,-0.198322149576467,0.06749643375879295,-0.2301197539473931,-0.12810666974337398,0.10201308420401911,-0.9732429375063548,-0.051543237175719625,0.9216997003306352,-6.836873086668068,0.06709510719650863,0.7793342289563888,nan,nan
10,9,221423,forward,eps,km^2/s^2,8940,8927.0,13.0,-0.83705349038629,0.309647887369861,-0.9603818934151578,-0.11647930759470676,0.843902585820451,-1.0181865681958364,-0.0492313316940125,0.9689552365018239,1.1098123651444676,0.7209020460959191,0.7881500219966134,nan,nan
10,0,147032,forward,e,-,56047,56027.0,20.0,0.6751042342336842,0.11873476838171972,0.48556281127243006,0.8237100478663223,0.33814723659389223,0.17527359651091184,0.8956399397956282,0.7203663432847163,-0.7753592376245219,0.25294841390807443,0.5632376286695928,nan,nan
10,1,33467,forward,e,-,11708,11705.0,3.0,0.37853490792211403,0.0760376255750643,0.2928099989603015,0.5189731226736718,0.22616312371337027,0.16949320295763892,0.7251866044830467,0.5556934015254078,0.41477423525807905,0.15463890467163804,0.36024020018064906,nan,nan
10,2,52405,forward,e,-,8936,8934.0,2.0,0.41818885488656166,0.04100081776212514,0.3656285277954367,0.4690709843676785,0.10344245657224183,0.17222573043226008,0.5792593628985503,0.4070336324662902,-2.029096062884811,0.06792642656621573,0.23453483740503228,nan,nan
10,3,156649,forward,e,-,34130,34123.0,7.0,0.3357442734416287,0.07312482019558741,0.2540842915918228,0.45214404382733864,0.19805975223551586,0.17006665311222163,0.7482513906873838,0.5781847375751621,1.4251218734451614,0.1496776467621455,0.4142947661841383,nan,nan
10,4,40474,forward,e,-,10599,10587.0,12.0,0.5762866351233726,0.1074316265534603,0.4757273045254442,0.8215187896786391,0.3457914851531949,0.16987312589813894,0.8954250633070769,0.725551937408938,0.4150411438960308,0.2749823936709605,0.41079021570242913,nan,nan
10,5,138247,forward,e,-,28418,28416.0,2.0,0.4445923416516687,0.05544250895654778,0.35547822549495406,0.49746501882174204,0.14198679332678799,0.1698141830836259,0.7270899802107073,0.5572757971270814,-1.5612119308872805,0.09757810073855358,0.29474110398540465,nan,nan
10,6,32694,forward,e,-,5549,5546.0,3.0,0.3550990973996242,0.09988457353292342,0.19617741982633174,0.5070559182039802,0.31087849837764847,0.16857236846964585,0.572716237374,0.40414386890435416,-0.04684264429856768,0.26546525106301905,0.29307030241970494,nan,nan
10,7,16324,forward,e,-,15123,15122.0,1.0,0.4822266356148706,0.06396021511923881,0.3613889848495127,0.5459013943588114,0.18451240950929865,0.17160304738794754,0.5711935451900068,0.39959049780205924,-0.8334855477301514,0.10789774140324404,0.2976836788648093,nan,nan
10,8,57507,forward,e,-,14674,14671.0,3.0,0.519573566670889,0.09040144081281916,0.43616329436765056,0.6934886613914452,0.2573253670237946,0.16921864629264677,0.8772211912241045,0.7080025449314578,0.07319027992828701,0.16650717831771605,0.3613974733578899,nan,nan
10,9,221423,forward,e,-,8940,8927.0,13.0,0.30486812580646105,0.16784570877126584,0.18526242933449133,0.7216151586709572,0.5363527293364658,0.17007196115669213,0.882724553596542,0.7126525924398499,0.7730652299564427,0.4641704907005449,0.6252798856261297,nan,nan
10,0,147032,forward,w,deg,56047,56027.0,20.0,-7.337761744469049,45.11485493884792,-30.573818126112904,103.08951104904824,133.66332917516115,-179.9139919608388,179.89480771589217,359.808799676731,0.8477200536662935,132.6644355100061,179.99397314345993,182.47154265221744,0.7676409024825397
10,1,33467,forward,w,deg,11708,11705.0,3.0,-3.9704958520291598,28.731731062094788,-21.495453096039,43.01227111441703,64.50772421045603,-178.98427775706514,179.96342083091656,358.9476985879817,0.8785915837816067,66.21600686378125,179.9322514483921,311.78626418758193,0.9066259779646586
10,2,52405,forward,w,deg,8936,8934.0,2.0,-2.892110371606279,23.506373815650218,-27.100016945547353,40.289138432161764,67.38915537770912,-179.898113901909,179.07184685731988,358.9699607592289,1.1477822559074708,42.31570024453145,179.52140786105485,196.41872790039983,0.9261962511513675
10,3,156649,forward,w,deg,34130,34123.0,7.0,-2.205788591111485,31.533518099411015,-21.67806866546498,37.113927042744436,58.79199570820941,-179.95472080135545,178.62375280190827,358.5784736032637,-1.4215432693084624,83.05985219659698,179.91136592181783,13.432915680811114,0.886824102851734
10,4,40474,forward,w,deg,10599,10587.0,12.0,-9.942679539289998,50.759276066560986,-46.34201151855703,91.98138699681813,138.32339851537517,-179.71882025390553,179.00898289437316,358.72780314827867,0.3062673800863773,134.18921396305788,179.8996141318787,209.1368460062835,0.6835377046659009
10,5,138247,forward,w,deg,28418,28416.0,2.0,-4.447700763467267,33.02380237279274,-20.678503499554324,61.19691829559826,81.87542179515259,-179.97037580529366,179.87785297710684,359.8482287824005,1.7134316419941746,95.07628322960612,179.8635108872253,11.896025022376099,0.882408032933678
10,6,32694,forward,w,deg,5549,5546.0,3.0,-0.7863069415082293,75.0181808347117,-85.13404928221848,121.09621360342624,206.23026288564472,-179.62478501814655,179.59517670544284,359.2199617235894,0.19397714907630637,123.8889808366888,179.69685301926177,44.797008090085065,0.3545789777409964
10,7,16324,forward,w,deg,15123,15122.0,1.0,-2.1904414248913326,24.684863017327515,-12.475698491255946,17.201937909738525,29.677636400994473,-179.28011839118756,179.71855319296168,358.99867158414924,2.596663825946547,39.63116210261716,178.24692391648398,303.2775440708622,0.9360989163379324
10,8,57507,forward,w,deg,14674,14671.0,3.0,-4.510164822596948,35.73910190691628,-28.55740443106673,63.706111607806434,92.26351603887316,-179.61965141133047,178.99484690344843,358.61449831477887,1.503269484483902,95.788958178124,179.73315641951854,192.36161233693406,0.8567271109688034
10,9,221423,forward,w,deg,8940,8927.0,13.0,-3.3238101645283677,71.35790513157322,-133.78202309926746,96.99940744624566,230.7814305455131,-179.4036086363485,178.25052108707098,357.6541297234195,-0.3332380404637243,129.43794050834282,179.82356148478823,52.505642290290446,0.4442210928628446
14,0,128398,backward,eps,km^2/s^2,31854,31854.0,0.0,-0.10414555237804302,0.02725523959818286,-0.15385626975447037,-0.06646155513368117,0.0873947146207892,-0.20078984199425498,-0.04380722131250103,0.15698262068175395,-0.4721419826107932,0.05921260498596441,0.10614617722574904,nan,nan
14,1,39208,backward,eps,km^2/s^2,8671,8671.0,0.0,-0.9852620499833663,0.020020237946628622,-1.0037535844808212,-0.9659760052937169,0.03777757918710434,-1.020754723273971,-0.8066104959393747,0.21414422733459637,5.694068798753992,0.02198775654712032,0.18127793006086224,nan,nan
14,2,49624,backward,eps,km^2/s^2,8687,8687.0,0.0,-0.8698062190801115,0.021073069282649202,-0.9040535168436389,-0.8377596541864105,0.06629386265722836,-0.9754363726151322,-0.8178989602266247,0.1575374123885075,-0.16859442166038072,0.04229023494419295,0.09564886793544614,nan,nan
14,3,171855,backward,eps,km^2/s^2,22666,22666.0,0.0,-0.23051547187241678,0.013793387028364822,-0.24697079494074065,-0.20296341198541998,0.04400738295532067,-0.2595672674968075,-0.1882043666753258,0.07136290082148167,0.41834639352739333,0.028947822563862885,0.043706867873957056,nan,nan
14,4,40478,backward,eps,km^2/s^2,9300,9300.0,0.0,-0.864683686968345,0.024371859345440252,-0.9059465179701522,-0.8319169304691933,0.0740295875009589,-0.9182613158571666,-0.8096339904777683,0.10862732537939834,-0.16605564711045379,0.050640258436469944,0.07292319842789496,nan,nan
14,5,140920,backward,eps,km^2/s^2,27743,27743.0,0.0,-0.18779078121531034,0.03332618442575389,-0.22686592943906203,-0.12814912995901448,0.09871679948004755,-0.23969727608708147,-0.04394829849427828,0.19574897759280319,0.35698936173067786,0.06280957954039981,0.147010411005136,nan,nan
14,6,28932,backward,eps,km^2/s^2,2844,2844.0,0.0,-0.8174700142164486,0.014116616081215332,-0.8564514207488102,-0.8074342623894454,0.04901715835936482,-0.8706160659309,-0.806208472304013,0.06440759362688697,-1.445359126909962,0.03744605480198962,0.05161069998407941,nan,nan
14,7,5959,backward,eps,km^2/s^2,5526,5526.0,0.0,-0.9168305633736619,0.03475478731246655,-0.9583924928389131,-0.8455227719643377,0.11286972087457547,-0.9678043714759038,-0.8170591536948899,0.1507452177810139,0.5911451120621427,0.07760475130652802,0.10606836957597576,nan,nan
14,8,57825,backward,eps,km^2/s^2,14071,14071.0,0.0,-0.9388067095145617,0.019104260618571865,-0.9688332824001652,-0.9104257084657734,0.05840757393439178,-1.020836128343177,-0.8382630086029146,0.18257311974026247,0.22634887982753396,0.03285218734405193,0.09904726392082197,nan,nan
14,9,221020,backward,eps,km^2/s^2,5971,5971.0,0.0,-0.24969983094113946,0.010973797353433862,-0.2579336890206859,-0.2269776686364532,0.03095602038423273,-0.259539648287166,-0.16853554582094188,0.09100410246622415,1.8167714642236747,0.017611169770214485,0.0760532925857258,nan,nan
14,10,16751,backward,eps,km^2/s^2,14024,14024.0,0.0,-0.8967168114919863,0.03403968574425646,-0.9625804348710671,-0.855345553967764,0.10723488090330313,-0.9873660162337607,-0.8188357319271802,0.16853028430658057,-0.3918167338754041,0.05902931174977623,0.08492991858266641,nan,nan
14,11,101915,backward,eps,km^2/s^2,13142,13142.0,0.0,-0.16873773069635334,0.027141120737371953,-0.20274001982684514,-0.11770889927679665,0.0850311205500485,-0.2203051251977608,-0.043879077490019736,0.17642604770774106,0.9996898976170835,0.05286678788290486,0.12669660966968177,nan,nan
14,12,34081,backward,eps,km^2/s^2,3466,3466.0,0.0,-0.8907113870373596,0.051409422943551976,-0.9755410853916029,-0.8254802103610774,0.15006087503052545,-1.0207437552380227,-0.8078433335590846,0.2129004216789382,-0.14762339047474388,0.0834346778130067,0.11192824902432386,nan,nan
14,13,161766,backward,eps,km^2/s^2,26159,26159.0,0.0,-0.17359388008296084,0.027139492175405722,-0.2108409904874141,-0.12282920769081727,0.08801178279659681,-0.24980866179344796,-0.10707468529620823,0.14273397649723973,0.17352989230287713,0.054886365687091994,0.07514321311208172,nan,nan
14,0,128398,backward,e,-,31854,31854.0,0.0,0.7513721446382156,0.0658626252549433,0.6308430201330915,0.8416156673555877,0.21077264722249622,0.5125146788550233,0.8956261106421681,0.3831114317871448,-0.5041967452017244,0.14339460624701628,0.2617229475250844,nan,nan
14,1,39208,backward,e,-,8671,8671.0,0.0,0.5232026091183415,0.03578607081430494,0.4946001629671807,0.5495023455623462,0.05490218259516555,0.16943473771526985,0.5728758045889726,0.40344106687370274,-7.134124740179496,0.03242219382881245,0.35745916063238825,nan,nan
14,2,49624,backward,e,-,8687,8687.0,0.0,0.3291310550400552,0.042747222027765625,0.25829299560979896,0.3937050714861804,0.13541207587638143,0.20333873330774258,0.5088916188652927,0.3055528855575501,-0.015763978427762736,0.09083538916990593,0.16012235393646496,nan,nan
14,3,171855,backward,e,-,22666,22666.0,0.0,0.4350212606959498,0.03719466991576279,0.38937077432502476,0.5081639790275927,0.11879320470256793,0.35264176551903914,0.5462144328054643,0.1935726672864252,0.37380170328973183,0.07742805972294123,0.1154590902109876,nan,nan
14,4,40478,backward,e,-,9300,9300.0,0.0,0.3185412466481986,0.050264386967517005,0.2440550224485452,0.39685190353820704,0.15279688108966183,0.180593582616516,0.4170346165478668,0.23644103393135077,0.027659701543246328,0.10983834383153751,0.17329978366356671,nan,nan
14,5,140920,backward,e,-,27743,27743.0,0.0,0.5461886330356563,0.08377726516173227,0.4448990507590375,0.6933730537020703,0.24847400294303273,0.4088853037702387,0.8952915352991448,0.48640623152890616,0.3187089484285166,0.1552768174882594,0.357195299085334,nan,nan
14,6,28932,backward,e,-,2844,2844.0,0.0,0.2044364753815705,0.037224052573835424,0.17226230728124822,0.3014217838802118,0.12915947659896357,0.16819393098549065,0.3311178944539688,0.16292396346847812,1.156405835727195,0.09179179044879282,0.1214879010225498,nan,nan
14,7,5959,backward,e,-,5526,5526.0,0.0,0.41556045349005577,0.0636637238729058,0.27645350434685567,0.4829657797153651,0.2065122753685094,0.20408277895257998,0.49735100309882785,0.29326822414624787,-0.8345057817186227,0.14926464326872813,0.22163536866300382,nan,nan
14,8,57825,backward,e,-,14071,14071.0,0.0,0.4523938271729016,0.031150266617238295,0.40489107634368304,0.4990466619666326,0.09415558562294957,0.26042650390703437,0.5729713754320799,0.3125448715250455,-0.48629312126000834,0.0522207976822307,0.18947066610855096,nan,nan
14,9,221020,backward,e,-,5971,5971.0,0.0,0.38139022971156483,0.030489175875304454,0.357524416393588,0.4442655567356406,0.0867411403420526,0.3526634877925289,0.5953270063658862,0.24266351857335733,1.6878976948344195,0.047442195745658194,0.19850364537590381,nan,nan
14,10,16751,backward,e,-,14024,14024.0,0.0,0.3797677511270944,0.06068651797554656,0.2978296718238406,0.48929713627161153,0.1914674644477709,0.2093090934602574,0.5262844357346602,0.3169753422744028,0.23858503239574272,0.10353510505296594,0.18318283410549902,nan,nan
14,11,101915,backward,e,-,13142,13142.0,0.0,0.5939039564966748,0.06700711769349901,0.5079283398731899,0.7186856057491863,0.2107572658759964,0.461524352095437,0.8954556794646302,0.4339313273691932,0.9365727731999876,0.12954870564400953,0.3063187793594535,nan,nan
14,12,34081,backward,e,-,3466,3466.0,0.0,0.36913756890972366,0.09724458668655046,0.22698714849843105,0.5089869891236835,0.2819998406252524,0.1743351205822614,0.5728380058839121,0.3985028853016507,-0.04616792642826167,0.17473572083107664,0.2273877487472463,nan,nan
14,13,161766,backward,e,-,26159,26159.0,0.0,0.5822128266977777,0.06776225526477725,0.4873232204569892,0.7063209227079629,0.21899770225097365,0.38049793139763216,0.7442977461210382,0.363799814723406,0.10710273605742134,0.13632306916647804,0.19891564686792923,nan,nan
14,0,128398,backward,w,deg,31854,31854.0,0.0,-1.2283453993750726,5.020341284494261,-5.912516312790278,10.955417012884471,16.86793332567475,-9.50492180987871,15.838448418229461,25.34337022810817,1.0351594748004995,13.703139022689857,18.586170428034848,20.09259362373851,0.9961700473003312
14,1,39208,backward,w,deg,8671,8671.0,0.0,-0.7218091625609304,6.28617906056005,-8.975871429167526,11.058405060565647,20.034276489733173,-15.838468079297513,27.782511824679716,43.62097990397723,0.5439354526388509,17.34476954983488,34.06887631394895,191.91244165667507,0.9940002699580784
14,2,49624,backward,w,deg,8687,8687.0,0.0,0.2884153015930053,5.048427888070194,-6.305986333706948,5.13812738528385,11.444113718990799,-35.63360520311329,13.067661672046654,48.701266875159945,-3.5581075978717176,7.839094042193314,35.399017382909136,207.17940679821595,0.9961833994595756
14,3,171855,backward,w,deg,22666,22666.0,0.0,0.2326364563194261,5.392414682783937,-8.523453743415516,7.276164939848499,15.799618683264015,-11.627834030493261,10.718662973539978,22.34649700403324,-0.10724378147775457,13.977179042460747,17.081559329538464,26.339126420317648,0.9955770370472957
14,4,40478,backward,w,deg,9300,9300.0,0.0,-2.050527342165722,6.667554470138711,-7.5065385912280105,11.415592625796995,18.922131217025004,-33.68280248321028,15.172278072345506,48.85508055555579,-0.33120554680745545,14.809489285613594,30.733158441032373,205.18236384822674,0.9932716413409708
14,5,140920,backward,w,deg,27743,27743.0,0.0,0.08951272924690556,2.6007388436160346,-3.8985599274058016,3.608946249912657,7.507506177318458,-16.970095109396425,9.47481691802966,26.444912027426085,-0.7650387609302238,5.962820151906143,18.916869087761512,27.58831905151071,0.9989710779271995
14,6,28932,backward,w,deg,2844,2844.0,0.0,2.4252083063361596,13.22182279066578,-27.631421103443714,14.252283926744992,41.88370503018871,-32.52759712137171,15.796965476447326,48.32456259781904,-0.8177875883594349,37.045667775013285,41.941843792941285,204.1426672205303,0.9736855351176071
14,7,5959,backward,w,deg,5526,5526.0,0.0,-3.8126247034887513,14.107624215262733,-14.67082137299576,23.233090799072727,37.90391217206849,-23.96420952718799,24.583394691312606,48.547604218500595,0.42029186944525365,38.50978327142724,39.86008716366712,195.46789914455735,0.9699264656978447
14,8,57825,backward,w,deg,14071,14071.0,0.0,-0.2626106533035397,5.184089303150067,-7.330769439271563,8.810990653333135,16.1417600926047,-27.654269918292613,18.435204572035786,46.0894744903284,0.16488385313211998,11.27338612830107,25.369800179994996,200.91249598791487,0.9959180686910885
14,9,221020,backward,w,deg,5971,5971.0,0.0,1.3553579675738376,5.638021433761457,-10.510465358572546,6.352661535707512,16.863126894280057,-15.743489646257046,7.326023676567843,23.06951332282489,-0.6259736778190889,13.962978349514046,14.936340490374391,29.39294153825503,0.9951673113024265
14,10,16751,backward,w,deg,14024,14024.0,0.0,-0.6424882797135325,4.4212987787263085,-5.6028717421581336,6.61077888592051,12.213650628078643,-18.521395352372082,29.458586062232627,47.97998141460471,1.5225990304056483,8.071711203795854,30.906509181029747,190.0181433994406,0.9970349394695407
14,11,101915,backward,w,deg,13142,13142.0,0.0,2.8958231648887676,7.000867641763878,-13.945999189426216,7.185715006120355,21.13171419554657,-15.907876823390524,9.601739368834188,25.509616192224712,-0.9898724598346353,18.72443123457695,20.68630886854129,26.522983524697356,0.9925589976678892
14,12,34081,backward,w,deg,3466,3466.0,0.0,-2.0261990144252735,8.993617268087947,-9.304645845432987,17.700539438873378,27.005185284306364,-29.253685400788754,19.522527283836496,48.77621268462525,0.25082829113011956,23.622470182884157,25.444458027847276,200.70609105278768,0.9877659296428593
