K,cluster,representative_source,phase,parameter,unit,n_cluster,n_valid,n_missing,median,std,p05,p95,width90,minimum,maximum,range,skewness,error95,error_max,angle_origin_deg,angle_resultant
14,2,23147,backward,e,-,2313,2313.0,0.0,0.2291911821961681,0.07914985610957938,0.185084636616153,0.4655298445578674,0.2804452079417144,0.16819393098549065,0.5728758045889726,0.40468187360348196,2.035910315893557,0.24468604927397652,0.3520320093050817,nan,nan
14,3,18261,backward,e,-,17002,17002.0,0.0,0.3934481494648829,0.06820765589164389,0.30137406538567224,0.5194319989899862,0.2180579336043139,0.2759808255270147,0.5320537516304692,0.2560729261034545,0.23485694404921967,0.1150830809773126,0.13707287653760747,nan,nan
14,4,91614,backward,e,-,6762,6762.0,0.0,0.6089228115604173,0.13489164427939074,0.40431116010355667,0.8763300143964446,0.472018854292888,0.3566637372686819,0.8953605839444655,0.5386968466757835,0.28303554547381965,0.30117011502390106,0.32020068457192186,nan,nan
14,5,47096,backward,e,-,7989,7989.0,0.0,0.31512930824860536,0.0558130150318954,0.19449682435166574,0.38850077584058457,0.19400395148891883,0.16951885238982295,0.4560854315612715,0.28656657917144857,-0.5325435253725523,0.12252042982466511,0.14665941356448187,nan,nan
14,6,168099,backward,e,-,9791,9791.0,0.0,0.5491107943586229,0.11359082599035103,0.3648648127655927,0.731388123666394,0.36652331090080137,0.35333869863390605,0.8614117627195158,0.5080730640856097,-0.07995405509138852,0.19711209187878231,0.32713573093190407,nan,nan
14,7,212888,backward,e,-,33997,33997.0,0.0,0.4479044647949377,0.07439337913422858,0.37841568299630746,0.6177715655077203,0.23935588251141282,0.35674926462937173,0.7178105754287298,0.3610613107993581,0.8482686792257854,0.1620491673665145,0.2620881772875241,nan,nan
14,8,20330,backward,e,-,8785,8785.0,0.0,0.32826608468192436,0.047121224191715806,0.2567236044730875,0.3926179549258339,0.1358943504527464,0.16900746521572002,0.4112259775205007,0.2422185123047807,-0.5428066896734324,0.12576411034278506,0.14437213293745188,nan,nan
14,9,88967,backward,e,-,9827,9827.0,0.0,0.513738063580505,0.06270167888429873,0.3640765686958251,0.5487519422500348,0.18467537355420965,0.17026709740166077,0.5563450703171937,0.3860779729155329,-1.8733716235564404,0.16956626891625623,0.36337574021042063,nan,nan
14,10,76092,backward,e,-,14108,14108.0,0.0,0.45027713248144113,0.03251899594609723,0.40117632612850407,0.49782128694017,0.09664496081166596,0.258880349837726,0.57285141266025,0.31397106282252396,-0.6459159535744047,0.08221944691540944,0.22448935376317808,nan,nan
14,11,33850,backward,e,-,3003,3003.0,0.0,0.39686709597750086,0.08674568369162991,0.24029848606327417,0.5114912187332219,0.2711927326699477,0.1685914010438332,0.5728380058839121,0.4042466048400789,-0.43109101767292013,0.157587801202147,0.22806644336639437,nan,nan
14,12,164683,backward,e,-,1908,1908.0,0.0,0.5374071439434086,0.11978102693672042,0.36331513532313525,0.7267612438667632,0.36344610854362797,0.17669300373752553,0.8956261106421681,0.7189331069046426,0.18916142859626472,0.19722207810634604,0.3643811925698538,nan,nan
14,13,140919,backward,e,-,27138,27138.0,0.0,0.5517436701840048,0.08284910788084857,0.4433600100939076,0.690249606487396,0.2468895963934884,0.38958138560541716,0.7161736159758938,0.32659223037047663,0.16539681587945787,0.1510626602397741,0.17698666972827193,nan,nan
14,0,181750,backward,w,deg,47927,47927.0,0.0,-0.7772346796369618,4.865489794305726,-6.098949818789208,11.388500526398895,17.4874503451881,-7.644742781752541,15.924065592642762,23.568808374395303,1.2644989739232408,16.73298606708024,21.26855113332411,20.925158572090293,0.9964043959645721
14,1,21408,backward,w,deg,3508,3508.0,0.0,3.4058428092813244,9.767323564277662,-13.520644491764529,12.612874132158733,26.133518623923262,-34.325000915745136,14.530079639810651,48.85508055555579,-0.9383291357138016,14.729974123212553,33.033703853516926,205.8245622807616,0.9856091711249941
14,2,23147,backward,w,deg,2313,2313.0,0.0,1.8886003533028486,8.302404518509016,-15.179382626021203,13.109728058344253,28.289110684365454,-32.19086584720321,16.25201880270592,48.44288464990913,-1.0126467916513984,19.74967113313215,36.76115435431416,203.68761389427172,0.989589452947676
14,3,18261,backward,w,deg,17002,17002.0,0.0,-0.3874731587799687,4.496987739928353,-6.381412538424179,7.0072953117045005,13.388707850128679,-8.192645795535554,22.297093945083788,30.489739740619342,0.9813064494653917,8.842596316373834,24.13239494975312,189.44927366172692,0.9969280923419861
14,4,91614,backward,w,deg,6762,6762.0,0.0,1.4566933834748141,7.119872354872912,-9.52180843103499,13.873064658897096,23.394873089932087,-10.033567701771972,16.41446156646157,26.44802926823354,0.2984080584762054,22.102178682562986,22.613937953299967,20.648674403078804,0.9922997970688988
14,5,47096,backward,w,deg,7989,7989.0,0.0,0.9561896109393899,8.19018406651254,-16.41269078063782,10.949039829292808,27.36173060993063,-35.473193770699595,13.001839143204563,48.47503291390416,-2.337014402601984,19.167911951107683,38.22841494116955,207.01899536580225,0.9899613329777601
14,6,168099,backward,w,deg,9791,9791.0,0.0,-1.1292615184698889,4.949707899615035,-6.2100794007471904,10.490823343339414,16.700902744086605,-15.239501864335097,11.111994159423062,26.35149602375816,0.8270959821557585,10.691819762413331,15.113083643274706,25.82717367819488,0.9962760473660563
14,7,212888,backward,w,deg,33997,33997.0,0.0,1.4268545078311092,5.453056635993709,-9.71179777900935,7.414041414553081,17.12583919356243,-15.345500862625983,8.9676122816266,24.313113144252583,-0.4781341681068913,13.710967536518261,15.264538403591786,27.38324629059362,0.9954781804935666
14,8,20330,backward,w,deg,8785,8785.0,0.0,-1.5996295424883158,5.66246578598066,-6.679089672040822,9.523706275574982,16.202795947615805,-31.984110801742133,14.56662326026651,46.550734062008644,0.45051324811023824,13.937420064132679,28.33375142258589,205.0945661908565,0.9951311528558316
14,9,88967,backward,w,deg,9827,9827.0,0.0,-1.7185586159697834,10.2081712725698,-12.81080166456476,20.71544054053473,33.52624220509949,-13.827424526040971,26.09841023858715,39.92583476462812,0.7163621974416079,18.94951581264857,24.33248551070099,193.9528835972828,0.9842419776784692
14,10,76092,backward,w,deg,14108,14108.0,0.0,-0.34167344729213767,5.140511232890338,-7.216545803001267,8.783375092003968,15.999920895005236,-28.036955487454264,18.27271148474091,46.309666972195174,0.2790543574966375,11.095189365750395,25.842701388920034,201.2366234387062,0.9959859439017599
