K,cluster,representative_source,phase,parameter,unit,n_cluster,n_valid,n_missing,median,std,p05,p95,width90,minimum,maximum,range,skewness,error95,error_max,angle_origin_deg,angle_resultant
10,0,183115,backward,eps,km^2/s^2,47351,47351.0,0.0,-0.17858425229501562,0.31353238305572406,-0.9282327892406175,-0.0827123760404388,0.8455204132001787,-0.9839939048397803,-0.06901144030165252,0.9149824645381278,-1.2930706946699684,0.7624702577869569,0.8182313733861196,nan,nan
10,1,144131,backward,eps,km^2/s^2,166,166.0,0.0,-0.19889359756494995,0.29672566068953077,-0.9565806873842259,-0.11416211169477747,0.8424185756894484,-1.0176690233481307,-0.043834796693581146,0.9738342266545496,-1.4300871822385566,0.7896476647735655,0.8507360007374704,nan,nan
10,2,109831,backward,eps,km^2/s^2,10022,10022.0,0.0,-0.23889397062117534,0.33474656283715637,-0.9590740749696864,-0.10952650090468456,0.8495475740650019,-1.0175623660736905,-0.056229030032928895,0.9613333360407617,-0.5883498626322071,0.7564602277318091,0.8149485188358133,nan,nan
10,3,85967,backward,eps,km^2/s^2,31218,31218.0,0.0,-0.21684442436219709,0.32596313278809524,-0.9548477414930766,-0.08614021270849173,0.8687075287845849,-0.9808263891971716,-0.058817793307683885,0.9220085958894877,-1.019198262602763,0.7786216683524882,0.8046003160565832,nan,nan
10,4,90807,backward,eps,km^2/s^2,5960,5960.0,0.0,-0.21372459789594084,0.3411115466430764,-0.9529773763126244,-0.11611332021506486,0.8368640560975595,-1.0205536257856416,-0.04380722131250103,0.9767464044731405,-0.26926618310440226,0.7770511717640617,0.8446274212370789,nan,nan
10,5,33679,backward,eps,km^2/s^2,24539,24539.0,0.0,-0.9301705724331454,0.04688273335557344,-0.9986083986345029,-0.8597469261873569,0.13886147244714597,-1.0086547271271056,-0.8455281706683686,0.16312655645873697,0.03311415591635346,0.10235035118972595,0.11656910670871423,nan,nan
10,6,192478,backward,eps,km^2/s^2,43309,43309.0,0.0,-0.20040241768666767,0.30314459192340276,-0.9433407827246705,-0.08658448434662869,0.8567562983780418,-0.9812652873237723,-0.06298297026078092,0.9182823170629913,-1.2986759133124335,0.777785010945994,0.8157095155450957,nan,nan
10,7,211173,backward,eps,km^2/s^2,19795,19795.0,0.0,-0.21457443556754685,0.3225329983309946,-0.9426971161425027,-0.1241469662965318,0.818550149845971,-0.9805267118082368,-0.06585279183389536,0.9146739199743414,-0.8956148686131,0.7463066440502141,0.7841362397159481,nan,nan
10,8,148595,backward,eps,km^2/s^2,10081,10081.0,0.0,-0.18001881920641416,0.26303975857987455,-0.8886404171219018,-0.0610332908307446,0.8276071262911572,-1.020836128343177,-0.04391779137377705,0.9769183369694,-1.7742440235271442,0.7173281441664552,0.8495238553877305,nan,nan
10,9,160348,backward,eps,km^2/s^2,1617,1617.0,0.0,-0.2003190127292367,0.29505030527252296,-0.9314710093252989,-0.11509662205576517,0.8163743872695337,-1.020754723273971,-0.043879077490019736,0.9768756457839514,-1.2899203015356608,0.742654655090569,0.8319383690392413,nan,nan
10,0,183115,backward,e,-,47351,47351.0,0.0,0.5694950610823263,0.14302306575751084,0.3497514892349962,0.8027804363078951,0.45302894707289887,0.2029362978432071,0.8355118700788485,0.6325755722356414,0.08107030863091226,0.25202729541588254,0.39884248680767165,nan,nan
10,1,144131,backward,e,-,166,166.0,0.0,0.519094184441857,0.14593457438090016,0.24898628392309682,0.727206055772548,0.4782197718494512,0.1950360603659501,0.8955575813930169,0.7005215210270668,-0.13746990559989178,0.34953641622304416,0.40348663978019084,nan,nan
10,2,109831,backward,e,-,10022,10022.0,0.0,0.4718202779284083,0.15787696473374552,0.24794934776902094,0.7384315948764432,0.4904822471074222,0.1707602090708903,0.8660644063770473,0.695304197306157,0.2570130866113535,0.27004210525852235,0.35826241849983076,nan,nan
