K,cluster,representative_source,phase,parameter,unit,n_cluster,n_valid,n_missing,median,std,p05,p95,width90,minimum,maximum,range,skewness,error95,error_max,angle_origin_deg,angle_resultant
10,3,156649,backward,e,-,34130,0.0,34130.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,4,40474,backward,e,-,10599,10599.0,0.0,0.3109466768211535,0.05310507726271838,0.22947070140838258,0.3898983396503907,0.16042763824200815,0.16971737352447916,0.4185724086187985,0.24885503509431936,-0.17675403669677453,0.11556509419054359,0.175318422074447,nan,nan
10,5,138247,backward,e,-,28418,0.0,28418.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,6,32694,backward,e,-,5549,5549.0,0.0,0.33286674936554056,0.09712211974866268,0.19187918287387581,0.4933008466560506,0.30142166378217483,0.1700108997958378,0.5704147561273051,0.40040385633146724,0.11933724268196123,0.17585801630246006,0.20274615696014064,nan,nan
10,7,16324,backward,e,-,15123,15123.0,0.0,0.380259621930534,0.06051216329017096,0.2971282814251704,0.48865361199063095,0.19152533056546056,0.16991249264860656,0.5235340682380699,0.3536215755894634,0.19117513350915458,0.10387388397761374,0.2219658309513415,nan,nan
10,8,57507,backward,e,-,14674,14674.0,0.0,0.4472451475298882,0.03263106616504496,0.3967767222993131,0.49547216008582073,0.09869543778650763,0.25343300416088815,0.5704977881826699,0.3170647840217818,-0.5265528769277836,0.054880856329414376,0.18978632730767797,nan,nan
10,9,221423,backward,e,-,8940,0.0,8940.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,0,147032,backward,w,deg,56047,0.0,56047.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,1,33467,backward,w,deg,11708,11708.0,0.0,-1.287065863272474,8.974661292254034,-11.551838469388548,18.122155485684953,29.6739939550735,-19.2582498480121,26.036506935326344,45.29475678333844,0.7142395052431216,25.444314732854377,33.35866618249577,190.8579686232495,0.9878053529706146
10,2,52405,backward,w,deg,8936,8936.0,0.0,1.6634532268104323,8.92961715488006,-22.276377592355793,11.047778416643276,33.32415600899907,-36.358157391101486,14.158478195561003,50.51663558666249,-2.3607647347786838,26.45676579614291,40.5385455948886,203.41342365649547,0.988085896502431
10,3,156649,backward,w,deg,34130,0.0,34130.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,4,40474,backward,w,deg,10599,10599.0,0.0,-1.416104606190288,6.897251439308294,-7.45437315188862,12.122604949668528,19.57697810155715,-35.32526038992333,14.536670052592598,49.86193044251593,-0.7218324399796877,14.528765796400295,33.3337106453246,202.30905241613536,0.9928149692891456
10,5,138247,backward,w,deg,28418,0.0,28418.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,6,32694,backward,w,deg,5549,5549.0,0.0,-3.0997864845028857,9.857803680925116,-9.930703576497512,17.267093713988654,27.197797290486164,-32.30365403286922,18.122592161875247,50.426246194744465,0.058166429187042276,21.93346546544902,27.949417164609343,199.217362361509,0.9853204479990588
10,7,16324,backward,w,deg,15123,15123.0,0.0,-0.39021890538356274,4.728414528543174,-6.071531155968072,6.238906635632762,12.310437791600833,-20.313530471353545,29.243496518255625,49.55702698960917,1.7941470466934588,7.630779354765201,30.615440918172908,187.4858556682824,0.9966138429625632
10,8,57507,backward,w,deg,14674,14674.0,0.0,-0.21862240930383336,5.222961586038551,-7.436892715440338,8.707311682016867,16.144204397457205,-28.71657292983093,16.738156534297104,45.454729464128036,0.05923880685068217,10.997849362555073,26.5861204774055,199.5907664290226,0.9958567466078023
10,9,221423,backward,w,deg,8940,0.0,8940.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,0,147032,forward,a,km,56047,56044.0,3.0,194018.58507423993,193048.29317935903,188159.20931142825,405028.02568526333,216868.81637383508,187998.5760196105,5805939.395762876,5617940.819743265,8.422726412726375,216176.37436681462,5617087.744444427,nan,nan
10,1,33467,forward,a,km,11708,11705.0,3.0,218431.27215561294,11897.95030353134,200544.03003399872,229036.3763151937,28492.346281194972,189501.63376256367,574894.6302004855,385392.99643792177,8.217269874729618,20085.055360556027,354372.69360699377,nan,nan
10,2,52405,forward,a,km,8936,7420.0,1516.0,200235.13578453183,297528.55773747154,189199.38857995978,226754.55560614544,37555.16702618566,188847.32503854466,18789119.654603433,18600272.329564888,39.47764771473263,35377.3665293917,18597742.465526678,nan,nan
10,3,156649,forward,a,km,34130,34129.0,1.0,208935.45505475375,670462.8169982343,189246.75783415747,263595.202019518,74348.44418536054,188203.65455202223,76282242.53663798,76094038.88208595,62.63742769452995,56115.01417656452,76074762.34879503,nan,nan
10,4,40474,forward,a,km,10599,10597.0,2.0,211084.19363029834,268618.3592700535,190270.46498180044,790928.4430157447,600657.9780339443,188375.53043617887,7565177.71552683,7376802.185090652,8.03752407449038,579921.2575577432,7354170.530068829,nan,nan
10,5,138247,forward,a,km,28418,28418.0,0.0,199415.3395240042,276211.9307151942,188804.45976103313,209827.41272675805,21022.952965724922,188334.95154567817,7484171.572504597,7295836.620958919,14.192677850253428,11331.822208550333,7285675.9819863895,nan,nan
10,6,32694,forward,a,km,5549,5548.0,1.0,214568.24527665105,342027.8243104579,201223.58745331064,733056.7496224069,531833.1621690963,189478.0537984315,8837569.012635829,8648090.958837397,9.942955223775721,523244.4805988295,8627756.743612252,nan,nan
10,7,16324,forward,a,km,15123,15122.0,1.0,205324.56588304188,8693.499650154106,196747.10850075918,219849.73991836765,23102.63141760847,190385.97596945174,541344.5833305756,350958.6073611239,5.340268382239868,12943.609588803272,334407.0850274487,nan,nan
10,8,57507,forward,a,km,14674,14669.0,5.0,199243.75948641263,67421.78164147139,188793.6367654286,253021.70370663865,64228.06694121007,188390.37359828094,7296020.845171034,7107630.471572753,80.12539526098207,57507.82142000527,7100506.962884401,nan,nan
10,9,221423,forward,a,km,8940,8940.0,0.0,213702.0601057664,362622.89557076636,189141.83021554706,890600.5664094231,701458.736193876,188291.55598892045,16453922.652284192,16265631.096295271,18.277060889402506,677336.7935469171,16240658.879421687,nan,nan
10,0,147032,forward,e,-,56047,56044.0,3.0,0.9195634237337539,0.22214682272444453,0.26503207791043437,0.9991658815226562,0.7341338036122218,3.7745453292730234e-05,0.9999999999764257,0.999962254523133,-2.0328925869293073,0.7140965145838846,0.9790908470410262,nan,nan
10,1,33467,forward,e,-,11708,11705.0,3.0,0.3797907383212366,0.08820079695620418,0.2924388123573184,0.5187969956994788,0.2263581833421604,0.0940504039598227,0.9999353848497212,0.9058849808898986,1.1007691803855395,0.15647238628594914,0.6366532531863214,nan,nan
10,2,52405,forward,e,-,8936,7420.0,1516.0,0.8611318484374391,0.16178692331575417,0.6102432586766751,0.9980832780682793,0.3878400193916043,0.09315892251543226,0.9999999997858843,0.906841077270452,-1.8173586376922168,0.35408118205360944,0.8711655182148524,nan,nan
10,3,156649,forward,e,-,34130,34129.0,1.0,0.7480909493843909,0.22343078843497532,0.21149566196767125,0.9962364323794668,0.7847407704117956,0.0007192626070873285,0.9999999975559938,0.9992807349489065,-1.1313491128293616,0.5550494160830466,0.7658258154436306,nan,nan
10,4,40474,forward,e,-,10599,10597.0,2.0,0.7001310389355482,0.17039197263344488,0.36247646000366424,0.9848494849754081,0.6223730249717438,0.007668268693724633,0.9999999987577085,0.9923317300639839,-1.0423921915353132,0.345865503863729,0.7006736951736693,nan,nan
10,5,138247,forward,e,-,28418,28418.0,0.0,0.8493750154926092,0.11618038867135352,0.7146216759341764,0.9971747600242276,0.2825530840900512,0.0001671890931137829,0.9999999981425329,0.9998328090494192,-1.7590583325312472,0.14414623984915603,0.8586007266902187,nan,nan
10,6,32694,forward,e,-,5549,5548.0,1.0,0.45766552859328113,0.22213743161503618,0.08490880117304575,0.8576210401220269,0.7727122389489811,0.0006053674970887042,0.9999965191846149,0.9993911516875261,-0.0809521974055944,0.5700518641087263,0.6543552977846835,nan,nan
10,7,16324,forward,e,-,15123,15122.0,1.0,0.4855413951178932,0.06813267345350607,0.36885770166830456,0.5479255892353344,0.17906788756702985,0.09062998825043303,0.9847060067994474,0.8940760185490144,-0.07612719260594232,0.11151667076080347,0.516987155020227,nan,nan
10,8,57507,forward,e,-,14674,14669.0,5.0,0.8545327233818957,0.17794227068054222,0.4488783901323995,0.9976692254196561,0.5487908352872566,1.8871492630350324e-05,0.9999999977253894,0.999981126232759,-2.2050024571987112,0.4479259612215435,0.8967854798613132,nan,nan
10,9,221423,forward,e,-,8940,8940.0,0.0,0.6906630588283208,0.2724769777480217,0.17793019841911967,0.9946421948363926,0.8167119964172729,0.002519224892914626,0.9999999861717173,0.9974807612788026,-0.4867876120706996,0.5498760876742589,0.7252870612004638,nan,nan
10,0,147032,forward,w,deg,56047,56044.0,3.0,-5.231953216323035,84.33618637331435,-55.34950184013966,146.83097512657557,202.18047696671522,-174.21269403777362,149.9215745229344,324.13426856070805,0.23719364273913593,176.92775225022328,179.9983617954041,312.41659260305437,0.16963706439396836
10,1,33467,forward,w,deg,11708,11705.0,3.0,-3.7125974732755367,21.062310260961347,-20.629613650399744,38.45336034891586,59.0829739993156,-174.66698348901016,153.37840980746228,328.0453932964724,1.9488511911498034,57.0164768569583,171.90462646295288,314.02989914878174,0.9394124508865102
10,2,52405,forward,w,deg,8936,7420.0,1516.0,-8.434064125982161,50.59037773420669,-11.748006894606968,124.30162573706035,136.04963263166732,-175.78254599231718,177.99506747050663,353.7776134628238,1.739832585551373,130.49761458622663,179.84656880215226,298.2791149547777,0.726709428185682
10,3,156649,forward,w,deg,34130,34129.0,1.0,-15.774398398118251,65.41237735222384,-36.95570025120397,137.2697462340197,174.22544648522367,-179.23806854409838,178.6683439876174,357.9064125317158,0.8672254938386684,169.1059136531007,179.9924003009736,306.94411621059413,0.5130095090588982
10,4,40474,forward,w,deg,10599,10597.0,2.0,-15.166678484612419,56.403699666804265,-19.384207882105205,124.72558576939446,144.10979365149967,-177.6908281059188,164.86216740208567,342.55299550800447,1.1174265897058813,145.09163792543464,176.99811822979106,305.2509280059704,0.6351132089529231
10,5,138247,forward,w,deg,28418,28418.0,0.0,-3.164722869586683,66.53320801384494,-175.7281115829259,34.92625497146185,210.65436655438774,-179.9998840193719,179.9985319301416,359.9984159495135,-0.9639994308730978,171.96719586729176,179.92800193054205,266.9330324333606,0.682548375958149
10,6,32694,forward,w,deg,5549,5548.0,1.0,-6.088547995021827,57.759272822136325,-43.46927085507917,121.07484310800025,164.54411396307944,-179.972375197557,179.46935294914653,359.44172814670355,0.7770419250888807,160.89051225433164,169.21228550533476,333.59222758858596,0.6099521093110344
10,7,16324,forward,w,deg,15123,15122.0,1.0,-1.7378359265464098,13.464569535055542,-10.762133433498297,13.907974278480303,24.670107711978602,-138.32417986085682,161.8283498252972,300.152529686154,4.9097887839901935,20.552864533218198,168.36786167274414,304.0698707493356,0.9772071320339023
10,8,57507,forward,w,deg,14674,14669.0,5.0,-16.296930984549988,45.52353322303398,-33.89713301331152,90.74535534308369,124.6424883563952,-144.91800147399525,162.67030114438154,307.5883026183768,0.8175576941502481,118.12735825002063,178.6189491973828,323.10281883094706,0.7269715396787345
10,9,221423,forward,w,deg,8940,8940.0,0.0,11.019273541394071,66.21541526729855,-131.49238986017664,70.257516477165,201.74990633734166,-132.71196787537872,150.60672841763983,283.31869629301855,-0.4277189756797701,138.52872942158655,174.97942013453996,29.35373293029929,0.46932542210019407
14,0,128398,backward,a,km,31854,0.0,31854.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,1,39208,backward,a,km,8671,8671.0,0.0,199847.81055959628,4401.724924040011,196266.29072679344,203690.2414734781,7423.950746684655,193076.19742837848,241020.05639046791,47943.858962089434,6.513232417579503,4431.96609466603,41751.44740172534,nan,nan
14,2,49624,backward,a,km,8687,8687.0,0.0,225211.62319699407,5075.49053909595,217125.50124978978,233103.29692999288,15977.795680203097,201816.83987880102,237539.02381947645,35722.18394067543,-0.1129360252357783,10358.954794013276,20984.053678392665,nan,nan
14,3,171855,backward,a,km,22666,0.0,22666.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,4,40478,backward,a,km,9300,9300.0,0.0,226428.76830294688,5937.493893307985,216635.99903000175,234649.64507181538,18013.646041813627,213489.13434544232,240408.680319823,26919.545974380686,-0.12325052168753889,12560.029617196711,18319.06486520433,nan,nan
14,5,140920,backward,a,km,27743,0.0,27743.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,6,28932,backward,a,km,2844,2844.0,0.0,238270.73795142723,3544.3651495190916,228522.23876532723,240799.2732441674,12277.034478840156,225111.66825814891,241125.0717833503,16013.403525201371,-1.4219896034510495,9539.372923533154,12949.943430711486,nan,nan
14,7,5959,backward,a,km,5526,5526.0,0.0,214087.26607130762,8000.612224506931,205230.8915077151,231188.9600161755,25958.06850846039,203296.75619687256,238584.89537475747,35288.13917788491,0.7265022704001584,18627.402718158824,26023.338076740794,nan,nan
14,8,57825,backward,a,km,14071,14071.0,0.0,209412.57708004647,4125.716312312491,203147.5480041983,215690.34707553821,12542.79907133992,193052.52070609113,233183.68655768142,40131.16585159028,0.387668008195842,6969.228062182563,23471.741945585934,nan,nan
14,9,221020,backward,a,km,5971,0.0,5971.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,10,16751,backward,a,km,14024,14024.0,0.0,218623.77421225506,7686.0401452852975,204341.31626207643,228540.06613371297,24198.749871636537,199433.02190385474,238135.75026090152,38702.728357046784,-0.3015867246122677,13093.652331280831,21138.823427979747,nan,nan
14,11,101915,backward,a,km,13142,0.0,13142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,12,34081,backward,a,km,3466,3466.0,0.0,220170.73930246627,11900.038579432054,201789.66136042934,236298.2540714064,34508.59271097707,193064.57318591388,240809.28174063432,47744.70855472045,-0.055525223070983044,20372.70391096569,24874.501339134848,nan,nan
14,13,161766,backward,a,km,26159,0.0,26159.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,0,128398,backward,e,-,31854,0.0,31854.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,1,39208,backward,e,-,8671,8671.0,0.0,0.5202981861610362,0.035758232236287685,0.49177516860023207,0.5467649715417867,0.054989802941554644,0.1708328431259994,0.5703133050206662,0.39948046189466685,-7.102401083356238,0.032987889349793936,0.35383365764842006,nan,nan
14,2,49624,backward,e,-,8687,8687.0,0.0,0.3244497448155176,0.04254785815269894,0.25509414950288956,0.38953180746936616,0.1344376579664766,0.21323461446626185,0.5056374904404745,0.2924028759742126,0.019738423740839034,0.08960701728353145,0.16126769393711876,nan,nan
14,3,171855,backward,e,-,22666,0.0,22666.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,4,40478,backward,e,-,9300,9300.0,0.0,0.3144138081219211,0.0505484076996729,0.239915459331348,0.39361686385374495,0.15370140452239694,0.17745774320710586,0.4185724086187985,0.24111466541169266,0.03520935890474677,0.11040085912015712,0.17285857524439927,nan,nan
14,5,140920,backward,e,-,27743,0.0,27743.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,6,28932,backward,e,-,2844,2844.0,0.0,0.20272433938414558,0.03532142413814641,0.17366461294660218,0.29611635102685463,0.12245173808025245,0.16971737352447916,0.32495432055655515,0.155236947032076,1.2204094561141803,0.09198977611689137,0.1208277456465919,nan,nan
14,7,5959,backward,e,-,5526,5526.0,0.0,0.41353065599045913,0.06419598308670026,0.2726459536911277,0.4803276767998703,0.2076817231087426,0.19819949929961653,0.49473751592081017,0.2965380166211936,-0.8685566990872967,0.1527841351102271,0.22723058950173827,nan,nan
14,8,57825,backward,e,-,14071,14071.0,0.0,0.4487569873386424,0.031440622603712186,0.4007554178674423,0.49575733135163935,0.09500191348419706,0.25343300416088815,0.5704977881826699,0.3170647840217818,-0.5069644593898737,0.05265964962578987,0.19313403202663837,nan,nan
14,9,221020,backward,e,-,5971,0.0,5971.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,10,16751,backward,e,-,14024,14024.0,0.0,0.3783699710640198,0.060239367194436795,0.296877327909003,0.4870035827513795,0.1901262548423765,0.20314827815017453,0.5233536639819132,0.32020538583173863,0.2349553344726135,0.10288688814467407,0.1879591655489021,nan,nan
14,11,101915,backward,e,-,13142,0.0,13142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,12,34081,backward,e,-,3466,3466.0,0.0,0.36570467490475916,0.0973485168541736,0.22335383509687523,0.5058882342812296,0.2825343991843544,0.17295680496682322,0.5704147561273051,0.3974579511604819,-0.04589262990252337,0.1757978889969708,0.2261949191270228,nan,nan
14,13,161766,backward,e,-,26159,0.0,26159.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,0,128398,backward,w,deg,31854,0.0,31854.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,1,39208,backward,w,deg,8671,8671.0,0.0,-0.6592310990583314,6.258771082652473,-9.130202390956626,11.019894290326263,20.15009668128289,-17.83380000247618,25.647941240161458,43.48174124263764,0.40267148020521076,17.309081268155566,31.93712821799076,190.86926940713238,0.9940497000402589
14,2,49624,backward,w,deg,8687,8687.0,0.0,0.4983163842336751,5.345920816237976,-7.435981689871263,5.383561064557145,12.819542754428408,-37.25880391162812,13.195809040312184,50.454612951940305,-3.3163445215041194,8.741853900140185,37.463704417480926,204.3760928117443,0.9957204211514212
14,3,171855,backward,w,deg,22666,0.0,22666.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,4,40478,backward,w,deg,9300,9300.0,0.0,-1.7511102112945167,6.585248205391122,-7.091071394470966,12.246068533923962,19.337139928394926,-35.12359685657751,14.73833358593842,49.86193044251593,-0.4627917369734621,14.840095853417887,32.830539457639304,202.10738888278954,0.9934459717932632
14,5,140920,backward,w,deg,27743,0.0,27743.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,6,28932,backward,w,deg,2844,2844.0,0.0,2.281166935637671,14.513704792964703,-28.312291397002895,17.39474713405497,45.70703853105786,-30.69971057693553,18.236708756509046,48.936419333444576,-0.5727616963181177,38.30256284014058,40.68998202007322,197.7549768423295,0.9682952164463909
14,7,5959,backward,w,deg,5526,5526.0,0.0,-3.4485813832125984,14.12009574124221,-14.554108490345001,22.677821966971266,37.23193045731627,-26.438618970694137,23.782517485664926,50.22113645635906,0.4091433661999396,37.89328759507356,38.99798311376722,193.39766538417382,0.9698689629565378
14,8,57825,backward,w,deg,14071,14071.0,0.0,-0.25731136021602197,5.146351373659073,-7.312010322643886,8.752727919982775,16.06473824262666,-28.39517635308505,16.789847364666883,45.18502371775193,0.11429680257984441,11.2283243541263,26.073171733643136,199.53907559865283,0.9959769142064796
14,9,221020,backward,w,deg,5971,0.0,5971.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,10,16751,backward,w,deg,14024,14024.0,0.0,-0.3859001701867584,4.284773720732788,-5.434936789599462,5.8973168679261825,11.332253657525644,-20.42245638267721,29.108765129329072,49.53122151200628,1.8450030383382607,7.1621990404806954,30.35765619239521,187.59478157960606,0.9972175818320546
14,11,101915,backward,w,deg,13142,0.0,13142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,12,34081,backward,w,deg,3466,3466.0,0.0,-2.210432044980948,8.67215884810762,-7.884231164905756,17.73791150002723,25.622142664932987,-31.02144180930884,19.404804385435625,50.426246194744465,0.22080384925525123,23.34889486510663,25.90295821807956,197.93515013794863,0.9886422269580151
14,13,161766,backward,w,deg,26159,0.0,26159.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,0,128398,forward,a,km,31854,31853.0,1.0,194166.5253810977,228058.63401699116,188141.26786706498,463057.8057393482,274916.5378722832,187998.5760196105,3928762.0386776994,3740763.4626580887,6.160106382751064,274245.4602472161,3739949.6931855674,nan,nan
14,1,39208,forward,a,km,8671,8668.0,3.0,216721.69994774956,10273.448462073782,200281.80733947043,229437.04973881703,29155.242399346607,199228.2887395546,291191.52366276993,91963.23492321532,0.8350676315705485,19279.842101622067,71722.6918586092,nan,nan
14,2,49624,forward,a,km,8687,8562.0,125.0,200586.5202422652,64010.65845034878,189208.83054882928,224726.7665504817,35517.936001652415,188824.46645180116,1412762.2416887071,1223937.775236906,11.970676380582479,24253.874964043272,1212289.3501022686,nan,nan
14,3,171855,forward,a,km,22666,22666.0,0.0,203135.80499412701,747631.4568985639,189184.47061290982,275440.35707510315,86255.88646219333,188380.73352003994,76282242.53663798,76093861.80311793,63.13414229184892,72332.11322920625,76079134.29279208,nan,nan
14,4,40478,forward,a,km,9300,9299.0,1.0,211192.57338181083,240418.54288762473,190547.30003872412,754690.4851388028,564143.1851000787,188375.53043617887,3868441.785110482,3680066.2546743033,5.579314229805648,543833.1254577581,3657584.4254294373,nan,nan
14,5,140920,forward,a,km,27743,27743.0,0.0,199041.38547231606,289000.19952802977,188778.35025000843,209190.99871056146,20412.648460553028,188318.90154976404,8775147.52614534,8586828.624595577,15.36178868652944,11658.922502909454,8577615.449937688,nan,nan
14,6,28932,forward,a,km,2844,1447.0,1397.0,308921.1539120137,920678.6525005188,189952.61044855413,1879565.8164665408,1689613.2060179866,188375.804803439,18789119.654603433,18600743.849799994,8.203846580523189,nan,nan,nan,nan
14,7,5959,forward,a,km,5526,5526.0,0.0,220924.92797663528,30333.818930214555,201624.2758078757,228382.59679470563,26758.32098682993,189478.0537984315,734752.1598002376,545274.1060018061,11.881532025318652,25430.960629937275,508139.65414550435,nan,nan
14,8,57825,forward,a,km,14071,14071.0,0.0,199210.00824912827,67926.60301728765,188781.26217744584,254631.12104913825,65849.85887169241,188390.37359828094,7296020.845171034,7107630.471572753,81.48851100071381,59226.394621862346,7100616.118743759,nan,nan
14,9,221020,forward,a,km,5971,5971.0,0.0,232512.21835579118,681284.0525199409,190188.65834506467,250487.8476042584,60299.18925919372,188203.65455202223,21659266.509478975,21471062.85492695,26.32417782918732,51340.448576844356,21418912.28486172,nan,nan
14,10,16751,forward,a,km,14024,14023.0,1.0,204430.93258439223,7568.0662325338,196681.21979984193,218161.72375974586,21480.50395990393,195345.81977728716,290701.74559951737,95355.9258222302,1.5126649834949715,11913.211104137059,84453.23294390857,nan,nan
14,11,101915,forward,a,km,13142,13141.0,1.0,212196.4978267829,246247.21406933933,190649.62266203016,863184.3195755222,672534.696913492,188218.95933743392,5864673.426761146,5676454.467423712,5.546804655722534,642944.7472123699,5644433.854397994,nan,nan
14,12,34081,forward,a,km,3466,3465.0,1.0,209985.54437817234,78042.7337932702,201484.88802798238,432402.8716268151,230917.98359883274,189787.3274702801,837709.3564002042,647922.0289299241,2.7164564683963337,222787.45853324563,628093.9433066347,nan,nan
14,13,161766,forward,a,km,26159,26157.0,2.0,194095.06319293816,147561.61693126184,188196.88017457677,347683.0651394394,159486.18496486265,188007.42370019617,9903671.596219368,9715664.172519172,30.926980311073557,159167.94332994372,9715156.474409873,nan,nan
14,0,128398,forward,e,-,31854,31853.0,1.0,0.9158135793026771,0.21970928747142013,0.27209961923451603,0.999071232913037,0.7269716136785209,3.7745453292730234e-05,0.9999999999764257,0.999962254523133,-2.056684045389675,0.7079849341218153,0.9800468079030389,nan,nan
14,1,39208,forward,e,-,8671,8668.0,3.0,0.3931313673867167,0.08753840727803203,0.28889216351941704,0.519743449111077,0.2308512855916599,0.0940504039598227,0.71206074191041,0.6180103379505874,0.5370250938932213,0.14934886650672743,0.34042847164424495,nan,nan
14,2,49624,forward,e,-,8687,8562.0,125.0,0.8558296734634891,0.15836070665764174,0.6149462180014715,0.997914644992094,0.3829684269906225,0.09315892251543226,0.9999999997858843,0.906841077270452,-1.787346061360268,0.2337679063161742,0.7555552018022136,nan,nan
14,3,171855,forward,e,-,22666,22666.0,0.0,0.8321716866918296,0.19628303924002188,0.3542167333080946,0.9979172427897788,0.6437005094816841,0.0007192626070873285,0.9999999975559938,0.9992807349489065,-1.6478075956708316,0.4639382434835057,0.817435714184513,nan,nan
14,4,40478,forward,e,-,9300,9299.0,1.0,0.6948225352221719,0.1662274919720083,0.3582408565010454,0.981548514851074,0.6233076583500285,0.007668268693724633,0.9999999987577085,0.9923317300639839,-1.0656729683835122,0.3481323532294649,0.6987049410367856,nan,nan
14,5,140920,forward,e,-,27743,27743.0,0.0,0.8554428510958649,0.11354072473656913,0.7212378255874777,0.997487741191517,0.2762499156040392,0.0001671890931137829,0.9999999981425329,0.9998328090494192,-1.7595734199625703,0.14996717505167437,0.8710378115460383,nan,nan
